path,currentPPN,newPPN
/resources/event-sessions/equitable-and-automated-digital-self-service,Experience Cloud,REMOVE
/resources/event-sessions/equitable-and-automated-digital-self-service/thank-you.html,,REMOVE
/resources/event-sessions/experience-driven-state-and-local-government,Experience Cloud,REMOVE
/resources/event-sessions/experience-driven-state-and-local-government/thank-you.html,,REMOVE
/resources/event-sessions/extend-federal-training-to-the-digital-classroom,Experience Cloud,REMOVE
/resources/event-sessions/extend-federal-training-to-the-digital-classroom/thank-you.html,,REMOVE
/resources/event-sessions/improve-trust-by-modernizing-processes-and-workflows,Experience Cloud,REMOVE
/resources/event-sessions/improve-trust-by-modernizing-processes-and-workflows/thank-you.html,,REMOVE
/resources/event-sessions/opening-keynote-at-the-2023-adobe-government-forum/thank-you.html,,REMOVE
/resources/event-sessions/opening-remarks-for-the-14th-annual-adobe-government-forum/thank-you.html,,REMOVE
/resources/event-sessions/reimagine-the-content-experience-and-customer-engagement,Experience Cloud,REMOVE
/resources/event-sessions/reimagine-the-content-experience-and-customer-engagement/thank-you.html,,REMOVE
/resources/event-sessions/state-of-digital-customer-experience-revealed-2023,Multi-product,REMOVE
/resources/event-sessions/state-of-digital-customer-experience-revealed-2023/thank-you.html,,REMOVE
/resources/event-sessions/the-power-of-experience-driven-government,Experience Cloud,REMOVE
/resources/event-sessions/the-power-of-experience-driven-government/thank-you.html,,REMOVE
/resources/event-sessions/transforming-the-dod-workforce-in-2023-and-beyond,Experience Cloud,REMOVE
/resources/event-sessions/transforming-the-dod-workforce-in-2023-and-beyond/thank-you.html,,REMOVE
/resources/event-sessions/transform-the-federal-workforce-in-2023-beyond,Experience Cloud,REMOVE
/resources/event-sessions/transform-the-federal-workforce-in-2023-beyond/thank-you.html,,REMOVE
/resources/everything-you-wanted-know-about-pwas-were-afraid-ask,Commerce Cloud,Commerce
/resources/everything-you-wanted-know-about-pwas-were-afraid-ask/thank-you.html,,Commerce
/resources/everything-you-wanted-know-about-tco-adobe-commerce,Commerce Cloud,Commerce
/resources/everything-you-wanted-know-about-tco-adobe-commerce/thank-you.html,,Commerce
/resources/evolution-of-the-marketers-toolkit,Experience Cloud,REMOVE
/resources/execute-campaigns-with-agility,Experience Cloud,Workfront
/resources/experience-magento,Marketo Engage,Commerce
/resources/experience-magento/thank-you.html,,Commerce
/resources/experience-magento-b2b-b2c,Commerce Cloud,Commerce
/resources/experience-magento-b2b-b2c/thank-you.html,,Commerce
/resources/experience-magento-compare,Commerce Cloud,Commerce
/resources/experience-magento-compare/thank-you.html,,Commerce
/resources/financial-services-personalization-at-scale-report,Experience Cloud,Personalization at Scale
/resources/finding-best-both-worlds,Commerce Cloud,Commerce
/resources/finding-best-both-worlds/thank-you.html,,Commerce
/resources/five-strategies-increasing-your-average-order-value,Commerce Cloud,Commerce
/resources/five-strategies-increasing-your-average-order-value/thank-you.html,,Commerce
/resources/forrester-study-business-impact-investing-experience,Commerce Cloud,REMOVE
/resources/forrester-study-business-impact-investing-experience/thank-you.html,,REMOVE
/resources/four-people-you-find-in-every-b2b-sales-cycle,Workfront,Commerce
/resources/four-people-you-find-in-every-b2b-sales-cycle/thank-you.html,,Commerce
/resources/future-ai-digital-commerce-next-5-years,Commerce Cloud,Commerce
/resources/future-ai-digital-commerce-next-5-years/thank-you.html,,Commerce
/resources/future-ecommerce,Commerce Cloud,Commerce
/resources/future-ecommerce/thank-you.html,,Commerce
/resources/getting-started-magento-business-intelligence,Commerce Cloud,Commerce
/resources/getting-started-magento-business-intelligence/thank-you.html,,Commerce
/resources/getting-yes-content-powered-commerce,Commerce Cloud,Commerce
/resources/getting-yes-content-powered-commerce/thank-you.html,,Commerce
/resources/guide-automotive-ecommerce,Commerce Cloud,Commerce
/resources/guide-automotive-ecommerce/thank-you.html,,Commerce
/resources/guides/4-ways-to-step-up-your-content-creation-game,Experience Cloud,Experience Manager Sites
/resources/guides/4-ways-to-step-up-your-content-creation-game/thank-you,Experience Cloud,Experience Manager Sites
/resources/guides/abm-demand-orchestration-template/thank-you.html,,Marketo Engage
/resources/guides/a-business-case-for-b2b-marketing-automation/thank-you.html,,Marketo Engage
/resources/guides/a-credible-framework-for-marketing-measurement/thank-you.html,,Marketo Engage
/resources/guides/agile-cms-rfp-template,Experience Cloud,Experience Manager Sites
/resources/guides/agile-cms-rfp-template/thank-you.html,,Experience Manager Sites
/resources/guides/agile-marketing-cheat-sheet/thank-you.html,,Workfront
/resources/guides/b2b-edition-rt-cdp-platform,Experience Cloud,Real-Time CDP
/resources/guides/b2b-edition-rt-cdp-platform/thank-you,Experience Cloud,Real-Time CDP
/resources/guides/better-marketing-across-all-your-channels,Experience Cloud,Journey Optimizer
/resources/guides/better-marketing-across-all-your-channels/thank-you.html,,Journey Optimizer
/resources/guides/calm-the-chaos-of-content-reviews-and-approvals,Experience Cloud,Workfront
/resources/guides/calm-the-chaos-of-content-reviews-and-approvals/thank-you.html,,Workfront
/resources/guides/campaign-planning-templates/thank-you.html,,Marketo Engage
/resources/guides/collaborating-with-it/thank-you.html,,Marketo Engage
/resources/guides/content-for-dummies,Experience Cloud,Experience Manager Sites
/resources/guides/content-for-dummies/thank-you.html,,Experience Manager Sites
/resources/guides/create-a-content-cadence-that-works-for-you,Experience Cloud,REMOVE
/resources/guides/create-a-content-cadence-that-works-for-you/thank-you.html,,REMOVE
/resources/guides/customer-nurturing/thank-you.html,,Marketo Engage
/resources/guides/data-retails-most-important-inventory,Experience Cloud,Real-Time CDP
/resources/guides/data-retails-most-important-inventory/thank-you.html,,Real-Time CDP
/resources/guides/definitive-guide-to-creating-a-unified-customer-view/thank-you.html,,Real-Time CDP
/resources/guides/definitive-guide-to-engaging-content-marketing/thank-you.html,,Marketo Engage
/resources/guides/definitive-guide-to-web-personalization,Experience Cloud,Marketo Engage
/resources/guides/definitive-guide-to-web-personalization/thank-you.html,,Marketo Engage
/resources/guides/digital-advertising/thank-you.html,,Marketo Engage
/resources/guides/digital-asset-management-buyers-guide/thank-you.html,,Workfront
/resources/guides/do-better-with-behavioral-targeting,Experience Cloud,Marketo Engage
/resources/guides/do-better-with-behavioral-targeting/thank-you.html,,Marketo Engage
/resources/guides/empathy-in-action/thank-you.html,,Journey Optimizer
/resources/guides/engaging-email-marketing/thank-you.html,,Marketo Engage
/resources/guides/estimate-roi-of-switching-to-magento-commerce,Experience Cloud,Commerce
/resources/guides/estimate-roi-of-switching-to-magento-commerce/thank-you.html,,Commerce
/resources/guides/event-marketing/thank-you.html,,Marketo Engage
/resources/guides/from-insights-to-engagement-transform-your-customer-relationships-with-data,Experience Cloud,Analytics
/resources/guides/from-insights-to-engagement-transform-your-customer-relationships-with-data/thank-you.html,,Analytics
/resources/guides/getting-started-with-content-personalization-at-scale,Experience Cloud,Personalization at Scale
/resources/guides/getting-started-with-content-personalization-at-scale/thank-you.html,,Personalization at Scale
/resources/guides/get-your-b2b-ecommerce-project-approved,Experience Cloud,Commerce
/resources/guides/get-your-b2b-ecommerce-project-approved/thank-you.html,,Commerce
/resources/guides/government-to-citizen-digital-experience-top-trends,Experience Cloud,Experience Manager Sites
/resources/guides/government-to-citizen-digital-experience-top-trends/thank-you,Experience Cloud,Experience Manager Sites
/resources/guides/holiday-season-optimization-bundle,Adobe Commerce,Commerce
/resources/guides/holiday-season-optimization-bundle/thank-you.html,,Commerce
/resources/guides/how-digital-first-solutions-can-help-your-agency-make-a-difference,Experience Manager/Sites,REMOVE
/resources/guides/how-digital-first-solutions-can-help-your-agency-make-a-difference/thank-you.html,,REMOVE
/resources/guides/how-to-choose-a-future-proof-cdp,Experience Cloud,Real-Time CDP
/resources/guides/how-to-choose-a-future-proof-cdp/thank-you.html,,Real-Time CDP
/resources/guides/how-to-do-composable-commerce-right,Experience Cloud,Commerce
/resources/guides/how-to-do-composable-commerce-right/thank-you.html,,Commerce
/resources/guides/ignite-the-creative-spark-for-unforgettable-experiences,Experience Cloud,REMOVE
/resources/guides/ignite-the-creative-spark-for-unforgettable-experiences/thank-you.html,,REMOVE
/resources/guides/industry-leading-b2b-commerce,Experience Cloud,Commerce
/resources/guides/industry-leading-b2b-commerce/thank-you.html,,Commerce
/resources/guides/landing-pages-get-ready-for-your-close-up/thank-you.html,,Marketo Engage
/resources/guides/lead-generation/thank-you.html,,Marketo Engage
/resources/guides/lead-nurturing/thank-you.html,,Marketo Engage
/resources/guides/lead-nurturing-cheat-sheet,Experience Cloud,Marketo Engage
/resources/guides/lead-nurturing-cheat-sheet/thank-you,Experience Cloud,Marketo Engage
/resources/guides/lead-scoring/thank-you.html,,Marketo Engage
/resources/guides/less-searching-for-assets-more-personalized-content,Experience Cloud,Experience Manager Assets
/resources/guides/less-searching-for-assets-more-personalized-content/thank-you.html,,Experience Manager Assets
/resources/guides/make-personalized-commerce-easy-with-ai-in-adobe-commerce/thank-you.html,,Commerce
/resources/guides/make-your-move-to-marketo-engage,Experience Cloud,Marketo Engage
/resources/guides/make-your-move-to-marketo-engage/thank-you.html,,Marketo Engage
/resources/guides/marketers-guide-moving-agility/thank-you.html,,Workfront
/resources/guides/marketing-attribution-what-it-is-and-where-it-fits-in-your-tech-stack,Experience Cloud,Marketo Engage
/resources/guides/marketing-attribution-what-it-is-and-where-it-fits-in-your-tech-stack/thank-you.html,,Marketo Engage
/resources/guides/marketing-automation/thank-you.html,,Marketo Engage
/resources/guides/marketing-automation-workflows-every-marketer-should-know,Experience Cloud,Marketo Engage
/resources/guides/marketing-automation-workflows-every-marketer-should-know/thank-you.html,,Marketo Engage
/resources/guides/marketing-metrics-and-marketing-analytics/thank-you.html,,Marketo Engage
/resources/guides/marketing-quarterlyyearly-planning-customizable-powerpoint-template/thank-you.html,,Marketo Engage
/resources/guides/marketing-work-management-buyers-guide,Experience Cloud,Workfront
/resources/guides/marketing-work-management-buyers-guide/thank-you.html,,Workfront
/resources/guides/marketos-secrets-to-campaign-optimization,Experience Cloud,Marketo Engage
/resources/guides/marketos-secrets-to-campaign-optimization/thank-you.html,,Marketo Engage
/resources/guides/mighty-guide-7-experts-flawless-campaign-execution/thank-you.html,,Workfront
/resources/guides/mobile-marketing/thank-you.html,,Marketo Engage
/resources/guides/next-frontier-of-customer-experience-with-generative-ai/thank-you.html,,REMOVE
/resources/guides/personalized-offers-what-to-know-and-where-to-start,Experience Cloud,Real-Time CDP
/resources/guides/personalized-offers-what-to-know-and-where-to-start/thank-you.html,,Real-Time CDP
/resources/guides/prepare-for-a-successful-ecommerce-switch/thank-you.html,,Commerce
/resources/guides/program-plan-template-for-b2b-marketers/thank-you.html,,Marketo Engage
/resources/guides/property-casualty-training-regimen,Experience Platform,REMOVE
/resources/guides/property-casualty-training-regimen/thank-you.html,,REMOVE
/resources/guides/quick-guide-work-management-healthcare-marketers/thank-you.html,,Workfront
/resources/guides/real-time-cdp-vs-salesforce-data-cloud,Experience Platform,Real-Time CDP
/resources/guides/real-time-cdp-vs-salesforce-data-cloud/thank-you,Experience Platform,Real-Time CDP
/resources/guides/real-time-cdp-vs-tealium,Experience Platform,Real-Time CDP
/resources/guides/real-time-cdp-vs-tealium/thank-you,Adobe Real Time CDP,Real-Time CDP
/resources/guides/reimagine-marketing-work-in-3-steps,Experience Cloud,Workfront
/resources/guides/reimagine-marketing-work-in-3-steps/thank-you.html,,Workfront
/resources/guides/revitalize-your-data-relationships,Experience Cloud,REMOVE
/resources/guides/revitalize-your-data-relationships/thank-you.html,,REMOVE
/resources/guides/rfp-template-b2b-commerce-platforms,Experience Cloud,Commerce
/resources/guides/rfp-template-b2b-commerce-platforms/thank-you.html,,Commerce
/resources/guides/right-message-right-person-right-time-right-now,Experience Cloud,Journey Optimizer
/resources/guides/right-message-right-person-right-time-right-now/thank-you.html,,Journey Optimizer
/resources/guides/rules-are-meant-to-be-broken,Experience Cloud,Marketo Engage
/resources/guides/rules-are-meant-to-be-broken/thank-you.html,,Marketo Engage
/resources/guides/sales-lead-qualification-and-sales-development/thank-you.html,,Marketo Engage
/resources/guides/sample-marketing-automation-rfp-template/thank-you.html,,Marketo Engage
/resources/guides/sample-social-media-plan-for-events/thank-you.html,,Marketo Engage
/resources/guides/sdk/5-reasons-companies-choose-adobe-journey-optimizer,Experience Cloud,Journey Optimizer
/resources/guides/sdk/busting-four-common-myths-about-adobe-commerce,Experience Cloud,Commerce
/resources/guides/sdk/deliver-a-superior-commerce-experience,Experience Cloud,Commerce
/resources/guides/sdk/finding-the-shortest-path-to-value,Experience Cloud,REMOVE
/resources/guides/sdk/implementation-playbook-adobe-experience-manager-sites,Experience Cloud,Experience Manager Sites
/resources/guides/sdk/it-teams-faq-about-adobe-journey-optimizer,Experience Cloud,Journey Optimizer
/resources/guides/sdk/jp-morgan-asset-management-transforms-digital-business-in-6-steps,Experience Cloud,REMOVE
/resources/guides/sdk/measure-the-maturity-of-how-you-use-customer-data-and-insights,Experience Cloud,REMOVE
/resources/guides/sdk/people-process-tech-do-journey-optimizer-right,Experience Cloud,Journey Optimizer
/resources/guides/sdk/putting-together-the-data-puzzle,Experience Cloud,REMOVE
/resources/guides/sdk/stop-short-sightings-your-data-insights,Experience Cloud,REMOVE
/resources/guides/sdk/the-fastest-way-to-launch-adobe-real-time-cdp,Experience Cloud,Real-Time CDP
/resources/guides/sdk/the-truth-about-adobe-data-insights-and-audience-solutions,Experience Cloud,REMOVE
/resources/guides/sdk/top-ten-capabilities,Experience Cloud,REMOVE
/resources/guides/sdk/understand-your-digital-commerce-maturity,Experience Cloud,Commerce
/resources/guides/soar-to-new-heights-with-generative-ai,Adobe Experience Platform,REMOVE
/resources/guides/soar-to-new-heights-with-generative-ai/thank-you.html,,REMOVE
/resources/guides/social-media-editorial-calendar/thank-you.html,,Marketo Engage
/resources/guides/solve-the-pain-of-mixing-agile-and-waterfall/thank-you.html,,Workfront
/resources/guides/take-the-fastest-path-to-real-time-customer-data-profiles,Experience Cloud,Real-Time CDP
/resources/guides/take-the-fastest-path-to-real-time-customer-data-profiles/thank-you.html,,Real-Time CDP
/resources/guides/take-the-road-to-implementation,Experience Cloud,Customer Journey Analytics
/resources/guides/take-the-road-to-implementation/thank-you.html,,Customer Journey Analytics
/resources/guides/the-complete-guide-to-request-management/thank-you.html,,Workfront
/resources/guides/the-definitive-guide-to-account-based-marketing/thank-you.html,,Marketo Engage
/resources/guides/the-definitive-guide-to-digital-advertising,Experience Cloud,Marketo Engage
/resources/guides/the-definitive-guide-to-digital-advertising/thank-you.html,,Marketo Engage
/resources/guides/the-definitive-guide-to-lead-generation-workbook/thank-you.html,,Marketo Engage
/resources/guides/the-definitive-guide-to-pipeline-marketing/thank-you.html,,Marketo Engage
/resources/guides/the-definitive-guide-to-social-media-marketing/thank-you.html,,Marketo Engage
/resources/guides/the-definitive-guide-to-web-personalization/thank-you.html,,Marketo Engage
/resources/guides/the-return-of-the-house-call,Experience Cloud,REMOVE
/resources/guides/the-return-of-the-house-call/thank-you.html,,REMOVE
/resources/guides/unify-your-customer-data-and-transform-the-customer-experience/thank-you.html,,Real-Time CDP
/resources/guides/what-to-test-with-your-digital-ads-checklist/thank-you.html,,Marketo Engage
/resources/guides/why-adobe-commerce,Experience Cloud,Commerce
/resources/guides/why-adobe-commerce/thank-you.html,,Commerce
/resources/guides/why-it-team-say-yes-to-adobe-customer-journey-analytics,Analytics,Customer Journey Analytics
/resources/guides/workfront-adobe-creative-cloud/thank-you.html,,Workfront
/resources/guides/work-management-marketers-asset-management/thank-you.html,,Workfront
/resources/guides/work-management-marketers-digital-content-creation/thank-you.html,,Workfront
/resources/guides/work-management-marketers-lifecycle-marketing-work/thank-you.html,,Workfront
/resources/guides/work-management-marketers-strategic-planning/thank-you.html,,Workfront
/resources/guides/work-management-works-way-creatives-do/thank-you.html,,Workfront
/resources/guides/wrapping-your-head-around-headless-cms,Experience Cloud,Experience Manager Sites
/resources/guides/wrapping-your-head-around-headless-cms/thank-you.html,,Experience Manager Sites
/resources/guides/your-lead-scoring-worksheet/thank-you.html,,Marketo Engage
/resources/guiding-your-b2b-business-digital-commerce-era,Commerce Cloud,Commerce
/resources/guiding-your-b2b-business-digital-commerce-era/thank-you.html,,Commerce
/resources/headless-commerce-primer-growing-merchants,Experience Cloud,Commerce
/resources/headless-commerce-primer-growing-merchants/thank-you.html,,Commerce
/resources/hidden-costs-of-saas-platform,Commerce Cloud,Commerce
/resources/hidden-costs-of-saas-platform/thank-you.html,,Commerce
/resources/high-tech-personalization-at-scale-report,Experience Platform,Personalization at Scale
/resources/holiday-readiness-mbi,Commerce Cloud,Commerce
/resources/holiday-readiness-mbi/thank-you.html,,Commerce
/resources/how-adobe-commerce-delivers-channel-less-omnichannel-experience,Commerce Cloud,Commerce
/resources/how-adobe-commerce-delivers-channel-less-omnichannel-experience/thank-you.html,,Commerce
/resources/how-build-mobile-shopping-apps-adobe-commerce-sites,Experience Cloud,Commerce
/resources/how-build-mobile-shopping-apps-adobe-commerce-sites/thank-you.html,,Commerce
/resources/how-define-key-requirements-your-next-b2b-ecommerce-platform,Commerce Cloud,Commerce
/resources/how-define-key-requirements-your-next-b2b-ecommerce-platform/thank-you.html,,Commerce
/resources/hybrid-growth-factor,Commerce Cloud,Commerce
/resources/hybrid-growth-factor/thank-you.html,,Commerce
/resources/identifying-your-most-profitable-customers-introduction-customer-segmentation,Commerce Cloud,Commerce
/resources/identifying-your-most-profitable-customers-introduction-customer-segmentation/thank-you.html,,Commerce
/resources/infographics/5-best-practices-of-leading-marketing-teams/thank-you.html,,Marketo Engage
/resources/infographics/7-stages-marketing-work-lifecycle/thank-you.html,,Workfront
/resources/infographics/abm-for-epic-experiences/thank-you.html,,Marketo Engage
/resources/infographics/ai-powered-commerce-coming-sooner-you-think,Commerce Cloud,Commerce
/resources/infographics/ai-powered-commerce-coming-sooner-you-think/thank-you.html,,Commerce
/resources/infographics/anatomy-of-an-intelligent-content-and-audience-strategy,Experience Cloud,Marketo Engage
/resources/infographics/anatomy-of-an-intelligent-content-and-audience-strategy/thank-you.html,,Marketo Engage
/resources/infographics/benchmarking-at-a-glance-whos-got-your-mail/thank-you.html,,Marketo Engage
/resources/infographics/business-value-of-upgrading-from-magento-open-source-to-adobe-commerce,Experience Cloud,Commerce
/resources/infographics/business-value-of-upgrading-from-magento-open-source-to-adobe-commerce/thank-you.html,,Commerce
/resources/infographics/digital-business-trends-shaping-b2b-commerce,Marketo Engage,Commerce
/resources/infographics/digital-business-trends-shaping-b2b-commerce/thank-you.html,,Commerce
/resources/infographics/evolution-creative-experience/thank-you.html,,Workfront
/resources/infographics/field-marketing-best-practices/thank-you.html,,Marketo Engage
/resources/infographics/infographic-5-ways-to-keep-your-marketing-database-clean/thank-you.html,,Marketo Engage
/resources/infographics/infographic-create-your-epic-customer-experience/thank-you.html,,Marketo Engage
/resources/infographics/make-or-break-trust-with-every-financial-experience,Experience Cloud,REMOVE
/resources/infographics/make-or-break-trust-with-every-financial-experience/thank-you.html,,REMOVE
/resources/infographics/pymt-svcs-infog,Experience Cloud,Commerce
/resources/infographics/pymt-svcs-infog/thank-you.html,,Commerce
/resources/infographics/the-ai-empowered-marketer-how-artificial-intelligence-enhances-the-marketer/thank-you.html,,Marketo Engage
/resources/infographics/the-never-ending-customer-journey,Marketo Engage,REMOVE
/resources/infographics/the-never-ending-customer-journey/thank-you.html,,Marketo Engage
/resources/infographics/the-roi-of-marketing-automation/thank-you.html,,Marketo Engage
/resources/infographics/three-tools-for-building-better-experiences-faster,Experience Cloud,REMOVE
/resources/infographics/three-tools-for-building-better-experiences-faster/thank-you.html,,REMOVE
/resources/infographics/thrive-in-the-cookieless-future-with-smart-data,Experience Cloud,REMOVE
/resources/infographics/thrive-in-the-cookieless-future-with-smart-data/thank-you.html,,REMOVE
/resources/infographics/turn-engagement-into-action,Experience Cloud,Real-Time CDP
/resources/infographics/turn-engagement-into-action/thank-you.html,,Real-Time CDP
/resources/infographics/what-todays-b2b-buyers-journey-really-looks-like/thank-you.html,,Marketo Engage
/resources/journey-optimizer-interactive-tour,Experience Cloud,Journey Optimizer
/resources/journey-optimizer-interactive-tour/thank-you.html,,Journey Optimizer
/resources/leader-in-experiences,Experience Cloud,REMOVE
/resources/magento-commerce-demo,Commerce Cloud,Commerce
/resources/making-over-your-mobile-shopping-experience,Experience Cloud,Commerce
/resources/making-over-your-mobile-shopping-experience/thank-you.html,,Commerce
/resources/managing-data-sets-adobe-commerce-business-intelligence,Commerce Cloud,Commerce
/resources/managing-data-sets-adobe-commerce-business-intelligence/thank-you.html,,Commerce
/resources/marketplace-maturity-model-where-are-you-now-and-where-can-you-go,Commerce Cloud,Commerce
/resources/marketplace-maturity-model-where-are-you-now-and-where-can-you-go/thank-you.html,,Commerce
/resources/meet-2020-vendors-top-1000-e-retailers,Commerce Cloud,Commerce
/resources/meet-2020-vendors-top-1000-e-retailers/thank-you.html,,Commerce
/resources/migrating-to-adobe-commerce-2,Commerce Cloud,Commerce
/resources/migrating-to-adobe-commerce-2/thank-you.html,,Commerce
/resources/must-haves-your-next-e-commerce-platform,Commerce Cloud,Commerce
/resources/must-haves-your-next-e-commerce-platform/thank-you.html,,Commerce
/resources/one-platform-rule-them-all,Commerce Cloud,Commerce
/resources/one-platform-rule-them-all/thank-you.html,,Commerce
/resources/outgrowing-competition-b2b-commerce,Experience Cloud,Commerce
/resources/outgrowing-competition-b2b-commerce/thank-you.html,,Commerce
/resources/overview-adobe-commerce-2,Commerce Cloud,Commerce
/resources/payment-services,Commerce Cloud,Commerce
/resources/payment-services/thank-you.html,,Commerce
/resources/personalization-at-scale-interactive-tour,Experience Platform,Personalization at Scale
/resources/personalization-at-scale-interactive-tour/thank-you.html,,Personalization at Scale
/resources/personalization-at-scale-media-and-entertainment-report,Experience Cloud,Personalization at Scale
/resources/personalization-at-scale-report,Experience Cloud,Personalization at Scale
/resources/personalization-at-scale-report/thank-you.html,,Personalization at Scale
/resources/product-recommendations-powered-adobe-sensei,Commerce Cloud,Commerce
/resources/product-recommendations-powered-adobe-sensei/thank-you.html,,Commerce
/resources/progressive-web-app-primer,Experience Cloud,Commerce
/resources/progressive-web-app-primer/thank-you.html,,Commerce
/resources/promotion/customer-journey-analytics-three-months-offer,Experience Cloud,Customer Journey Analytics
/resources/promotion/customer-journey-analytics-three-months-offer/thank-you.html,,Customer Journey Analytics
/resources/pwa-studio-overview,Commerce Cloud,Commerce
/resources/pwa-studio-overview.html,,Commerce
/resources/quick-checkout,Experience Cloud,Commerce
/resources/quick-checkout/thank-you.html,,Commerce
/resources/ready-for-rain-or-sun,Experience Cloud,REMOVE
/resources/replatforming-magento-2,Commerce Cloud,Commerce
/resources/replatforming-magento-2/thank-you.html,,Commerce
/resources/reports/2022-paradigm-b2b-combine-enterprise-edition,Experience Cloud,Commerce
/resources/reports/2022-paradigm-b2b-combine-enterprise-edition/thank-you.html,,Commerce
/resources/reports/2022-paradigm-b2b-combine-midmarket-edition,Experience Cloud,Commerce
/resources/reports/2022-paradigm-b2b-combine-midmarket-edition/thank-you.html,,Commerce
/resources/reports/2023-b2b-commerce-growth-strategies-survey-and-report,Experience Cloud,Commerce
/resources/reports/2023-b2b-commerce-growth-strategies-survey-and-report/thank-you.html,,Commerce
/resources/reports/3-steps-to-digital-transformation-for-enterprises,Experience Cloud,REMOVE
/resources/reports/3-steps-to-digital-transformation-for-enterprises/thank-you,Experience Cloud,REMOVE
/resources/reports/5-trends-shaping-the-future-of-asset-management/thank-you.html,,Experience Manager Assets
/resources/reports/adi-holiday-ecommerce-playbook,Experience Cloud,Commerce
/resources/reports/adi-holiday-ecommerce-playbook/thank-you.html,,Commerce
/resources/reports/adobe-commerce-is-perfect-for-b2b-sellers-for-10-reasons,Experience Cloud,Commerce
/resources/reports/adobe-commerce-is-perfect-for-b2b-sellers-for-10-reasons/thank-you.html,,Commerce
/resources/reports/adobe-digital-economy-index-two-year-pandemic-report,Experience Cloud,Commerce
/resources/reports/adobe-digital-economy-index-two-year-pandemic-report/thank-you.html,,Commerce
/resources/reports/adobe-experience-manager-for-fueling-experiences-everywhere,Experience Cloud,REMOVE
/resources/reports/adobe-experience-manager-for-fueling-experiences-everywhere/thank-you.html,,REMOVE
/resources/reports/adobe-exp-essentials-cross-channel-success,Experience Cloud,Campaign
/resources/reports/adobe-exp-essentials-cross-channel-success/thank-you.html,,Campaign
/resources/reports/adobe-trust-report,Experience Cloud,REMOVE
/resources/reports/adobe-trust-report/thank-you.html,,REMOVE
/resources/reports/aem-assets-product-tour-video,Experience Cloud,Experience Manager Assets
/resources/reports/aem-assets-product-tour-video/thank-you,Experience Cloud,Experience Manager Assets
/resources/reports/an-it-managers-guide-to-customer-data-platforms,Experience Cloud,Real-Time CDP
/resources/reports/an-it-managers-guide-to-customer-data-platforms/thank-you.html,,Real-Time CDP
/resources/reports/assess-and-accelerate-your-content-velocity,Experience Cloud,Experience Manager Assets
/resources/reports/assess-and-accelerate-your-content-velocity/thank-you.html,,Experience Manager Assets
/resources/reports/b2b-and-b2c-complex-buyer-journeys,Experience Cloud,REMOVE
/resources/reports/b2b-and-b2c-complex-buyer-journeys/thank-you,Experience Cloud,REMOVE
/resources/reports/b2b-digital-trends,Experience Cloud,REMOVE
/resources/reports/becoming-an-experience-based-business,Experience Cloud,REMOVE
/resources/reports/becoming-an-experience-based-business/thank-you.html,,REMOVE
/resources/reports/building-center-of-excellence-during-a-global-pandemic,Experience Cloud,REMOVE
/resources/reports/building-center-of-excellence-during-a-global-pandemic/thank-you.html,,REMOVE
/resources/reports/bulk-up-your-business-case-for-marketing-automation,Experience Cloud,Marketo Engage
/resources/reports/bulk-up-your-business-case-for-marketing-automation/thank-you,Experience Cloud,Marketo Engage
/resources/reports/cdp-products-peak-matrix-assessment-2023,Experience Cloud,Real-Time CDP
/resources/reports/cdp-products-peak-matrix-assessment-2023/thank-you.html,,Real-Time CDP
/resources/reports/connecting-the-dam-dots,Experience Cloud,Experience Manager Assets
/resources/reports/connecting-the-dam-dots/thank-you,Experience Cloud,Experience Manager Assets
/resources/reports/consumer-electronics-report,Experience Cloud,Commerce
/resources/reports/consumer-electronics-report/thank-you.html,,Commerce
/resources/reports/content-for-every-moment-essentials,Experience Cloud,REMOVE
/resources/reports/content-for-every-moment-essentials/thank-you.html,,REMOVE
/resources/reports/content-for-everyone,Experience Cloud,REMOVE
/resources/reports/content-for-everyone/thank-you.html,,REMOVE
/resources/reports/create-engaging-web-experiences-aem-core-components,Experience Cloud,REMOVE
/resources/reports/create-engaging-web-experiences-aem-core-components/thank-you.html,,REMOVE
/resources/reports/credible-framework-for-marketing-measurement,Experience Cloud,Marketo Engage
/resources/reports/credible-framework-for-marketing-measurement/thank-you,Experience Cloud,Marketo Engage
/resources/reports/customer-journeys-three-part-strategy-for-upping-your-game,Experience Cloud,Campaign
/resources/reports/customer-journeys-three-part-strategy-for-upping-your-game/thank-you.html,,Campaign
/resources/reports/data-driven-marketing-game,Experience Cloud,Marketo Engage
/resources/reports/data-driven-marketing-game/thank-you,Experience Cloud,Marketo Engage
/resources/reports/data-privacy-is-all-of-our-business,Experience Cloud,REMOVE
/resources/reports/data-privacy-is-all-of-our-business/thank-you.html,,REMOVE
/resources/reports/demonstrating-adobe-commerce-enterprise-scalability,Experience Cloud,Commerce
/resources/reports/demonstrating-adobe-commerce-enterprise-scalability/thank-you.html,,Commerce
/resources/reports/demystifying-decisioning-and-orchestration,Experience Cloud,Marketo Engage
/resources/reports/demystifying-decisioning-and-orchestration/thank-you.html,,Marketo Engage
/resources/reports/detect-your-time-and-money-sinks,Experience Cloud,Marketo Engage
/resources/reports/detect-your-time-and-money-sinks/thank-you.html,,Marketo Engage
/resources/reports/digital-forms-maturity-model,Experience Cloud,Experience Manager Forms
/resources/reports/digital-forms-maturity-model/thank-you,Experience Cloud,Experience Manager Forms
